E,Sl,Sn,Sa,Cll,Cnl,Cal,Cln,Cnn,Can,Cla,Cna,Caa,Cs,Nlh,Nnh,Nah,Dl,Dn,Da,Hcn,Hcs,I,theta,Pl,Pn,Pa,Ql,Qn,Qa,Ra,I3,I2,I1,Nlh3,Nlh2,Nlh1,Nnh3,Nnh2,Nnh1,Nah3,Nah2,Nah1,Cll3,Cll2,Cll1,Cnl3,Cnl2,Cnl1,Cal3,Cal2,Cal1,Cln3,Cln2,Cln1,Cnn3,Cnn2,Cnn1,Can3,Can2,Can1,Cla3,Cla2,Cla1,Cna3,Cna2,Cna1,Caa3,Caa2,Caa1
1222.301051,0.066908173,0.107615502,0.105973878,0.631060649,0.61475823,0.952130673,0.349987128,0.890265448,0.134489247,0.490087337,0.31511821,0.499160558,0.369363151,0.14182591,0.373240009,0.355590669,4.060377672,2.665727679,4.982860331,0.199564838,0.597866333,0.94264314,0.997009405,0.154810758,0.298653087,0.320094094,0.265433238,0.146032233,0.426067936,0.90939304,11.82792942,8.770572562,4.770572562,4.704333377,1.904000019,0.229403346,1.278930251,0.524112965,0.1264616,0.35198933,0.144138284,0.033728395,5.905330404,2.51907625,0.339919355,0.481434442,0.278218367,0.109002633,0.132368771,0.077133675,0.029646697,2.903969121,1.440060849,0.212136827,1.711645418,0.735307789,0.191570881,0.213756058,0.108208034,0.028240351,3.83904942,1.731645587,0.225811535,1.036494784,0.450886451,0.119340267,0.506338973,0.218108719,0.053577056
1943.594136,0.050800721,0.093062561,0.046531428,0.518881055,0.626697836,0.204122365,0.666497672,0.286574093,0.687928541,0.460507045,0.744050195,0.130678512,0.320930721,0.091543817,0.064757468,0.499439247,4.248128531,3.718230066,4.480268629,0.786991605,0.235622175,0.012180058,0.957307951,0.133101453,0.39079855,0.343178128,0.161262805,0.38222415,0.342280641,0.654132911,9.036540173,5.04872023,1.04872023,4.428033273,1.785585688,0.150855173,0.916154783,0.368637764,0.023329717,0.399315512,0.164420934,0.047182553,5.477955824,2.356351349,0.220510312,0.358578469,0.199078895,0.022540148,0.155587442,0.08754036,0.040678242,2.940402407,1.442098754,0.156196581,1.247462613,0.534034473,0.029487179,0.263045687,0.129494854,0.044017094,3.55502294,1.597434826,0.135808058,0.735181963,0.324291252,0.022974196,0.557824996,0.237592156,0.061339973
336.1768578,0.048836475,0.122625721,0.111998977,0.34898799,0.599209486,0.972914048,0.05385895,0.665519986,0.315130433,0.138843974,0.520946857,0.332265244,0.340854786,0.705151806,0.777011271,0.716515413,4.42332305,2.816902224,6.238971621,0.233350788,0.768194874,0.200129677,0.975733733,0.134820653,0.20982937,0.489600141,0.494517605,0.201140219,0.539214509,0.623587165,9.600389031,5.800518708,1.800518708,7.799809174,3.230632503,1.109402894,1.753765255,0.727613681,0.261450408,0.470733571,0.195028673,0.067485687,9.425882478,4.055088555,1.523048969,0.539515019,0.319349653,0.164961786,0.144667568,0.086475361,0.041566911,4.29525005,2.24041694,0.933738104,2.312306377,1.019220087,0.389385181,0.253042434,0.139531915,0.059630846,6.086927712,2.878797218,1.080610383,1.35791065,0.646602056,0.267982529,0.65806246,0.288565052,0.099518992
524.1500244,0.157691109,0.06512199,0.095671083,0.098254733,0.138611057,0.003947195,0.590681576,0.744352938,0.227105414,0.723833544,0.47019242,0.486038131,0.48158143,0.94831944,0.989722761,0.653877022,5.058056124,5.472500822,5.653251393,0.264794745,0.133720361,0.066042321,0.981367925,0.166983775,0.280177861,0.317435372,0.3125171,0.132462256,0.266024421,0.330571053,9.198126962,5.264169283,1.264169283,9.13601532,3.80329228,1.489267212,2.003913967,0.834820272,0.332564114,0.45012554,0.18619666,0.061627118,10.79630303,4.772558154,1.991578397,0.583981763,0.344320275,0.191259872,0.131364199,0.078188374,0.034643807,4.678969389,2.617162782,1.21783419,2.648217416,1.153039616,0.481030653,0.234140155,0.125944336,0.049635506,7.129303,3.371465029,1.442868575,1.575999293,0.744291321,0.313029818,0.650456371,0.26589084,0.088920505
2473.461614,0.040288385,0.068151628,0.061032315,0.7160644,0.064352051,0.099831301,0.815633899,0.526687592,0.752624536,0.838356224,0.933699154,0.45176455,0.268721298,0.059450422,0.045150369,0.4186462,3.703927531,3.333131673,5.373130974,0.465062991,0.186589501,0.744067038,0.98193803,0.143456325,0.400251485,0.649360933,0.761589021,0.171040057,0.401628915,0.629627572,11.23220111,7.976268152,3.976268152,4.25168007,1.710005744,0.100720477,0.893096834,0.358755786,0.016774671,0.3727346,0.153029114,0.039625979,5.328080653,2.300480263,0.150921659,0.351549151,0.19711517,0.015418587,0.146558313,0.082666854,0.03468702,2.868382069,1.399232639,0.087735463,1.230088496,0.516331922,0.019041769,0.248065707,0.124822428,0.035626536,3.457392735,1.558966483,0.096361247,0.722967468,0.325247872,0.013413087,0.536874974,0.225509214,0.06389342
1787.517987,0.079880454,0.157987007,0.089133043,0.433756933,0.203920793,0.744808034,0.584029569,0.247037269,0.040167652,0.589552717,0.247274932,0.360558637,0.433677139,0.221824563,0.964866675,0.15561505,3.754670483,2.874095512,4.494098688,0.698179049,0.894848533,0.717807657,0.939691897,0.134886488,0.429618458,0.448067872,0.073468237,0.539600569,0.48499616,0.17784678,11.15342297,7.871230628,3.871230628,5.143925972,2.092396845,0.354373241,1.97468321,0.822292804,0.324254227,0.286197351,0.115941722,0.015024676,6.345340186,2.748425091,0.504197741,0.727657315,0.419534625,0.262453418,0.104227071,0.060544088,0.012121244,2.685249111,1.433522952,0.28487665,2.59646931,1.141796137,0.47000585,0.14608807,0.079813589,0.012473615,4.391611498,1.926025109,0.350771294,1.697136487,0.729248085,0.328303152,0.408717719,0.172420776,0.022132797
1537.766532,0.071371604,0.125075889,0.048871749,0.033021802,0.750182097,0.411082327,0.887939819,0.181121292,0.231828305,0.914915996,0.713078257,0.646310241,0.331985982,0.277030925,0.420605328,0.079335943,4.149853072,3.392882358,6.268593158,0.52063344,0.34830461,0.245708088,0.969262704,0.117561538,0.395952208,0.270757412,0.378615809,0.171256731,0.517650943,0.083228343,9.737124265,5.982832353,1.982832353,5.447284935,2.222407829,0.44061386,1.334631865,0.547985085,0.142296773,0.261101525,0.105186368,0.007890291,6.662191761,2.880611421,0.621040641,0.48390107,0.278005521,0.110262925,0.093330355,0.054067677,0.006531608,3.253823507,1.643212453,0.398222392,1.808373591,0.775070803,0.204706085,0.156034602,0.080511522,0.007484342,4.628018853,2.056027868,0.477695167,1.174872483,0.503333333,0.140644362,0.380254206,0.15504886,0.014869888
688.4013416,0.055267494,0.088190102,0.090274557,0.33108353,0.806478346,0.833572617,0.06448759,0.083080791,0.14356373,0.290621263,0.496979641,0.072070152,0.288822278,0.310862975,0.883769011,0.867030881,4.028391595,4.03584015,5.505465489,0.18898922,0.396845109,0.976374491,0.9727876,0.109794364,0.450701254,0.252469683,0.085487367,0.240121753,0.881857696,0.234726939,11.92912347,8.905497965,4.905497965,5.633192048,2.302082306,0.493464597,1.879312357,0.781419582,0.297141656,0.52025316,0.216251354,0.081563398,6.899271691,2.98689752,0.702684054,0.664751638,0.391648811,0.219630673,0.185132201,0.109138156,0.060694928,3.052470106,1.568037725,0.40990964,2.454771922,1.081106285,0.422733385,0.275233688,0.149075964,0.067614426,4.277047955,1.989019497,0.456075254,1.424765619,0.674830322,0.268246187,0.741638907,0.321837694,0.120506536
561.2461709,0.054239977,0.094710971,0.072132513,0.247743416,0.487017965,0.926554338,0.692525619,0.961033722,0.568893808,0.137039253,0.973224884,0.311432598,0.10966688,0.444708268,0.441026291,0.211715268,3.81525347,4.309810611,4.663205019,0.743514138,0.820231087,0.295559664,0.992653181,0.145856647,0.470438694,0.468993259,0.181012181,0.181408567,0.329104871,0.338642859,9.886678991,6.182238654,2.182238654,6.368671933,2.617287971,0.702551021,1.358646918,0.558277251,0.14912391,0.304654323,0.123851853,0.020271729,7.688891324,3.376683929,0.983498163,0.454059007,0.269074166,0.104995256,0.100436903,0.058329107,0.014467028,3.76063568,1.947133782,0.638826589,1.813922134,0.778011741,0.221192914,0.180860734,0.087314121,0.018886451,5.392259868,2.394555848,0.647420147,1.120764888,0.495451989,0.153808354,0.436977186,0.185285576,0.029484029
1414.487402,0.06527097,0.125271183,0.106218927,0.658641199,0.056379658,0.93459454,0.440797832,0.497566882,0.837873891,0.517518205,0.780918688,0.913194444,0.394605318,0.044930175,0.595155824,0.433143663,4.525682773,3.253483634,5.434820988,0.438060363,0.705607668,0.755425538,0.963391554,0.134600079,0.3654214,0.460792055,0.209516409,0.144424361,0.702348062,0.331268179,11.26627661,8.021702153,4.021702153,4.171891314,1.675810563,0.078037674,1.539903249,0.635958535,0.200652495,0.377504265,0.155073256,0.040981927,5.230782929,2.211833413,0.118160652,0.614042458,0.352127551,0.179496508,0.149363091,0.086467195,0.039884071,2.36990224,1.192005615,0.06812943,2.079658323,0.893490771,0.293478963,0.212246606,0.113197564,0.036154376,3.341631588,1.524254434,0.07395087,1.23060796,0.561985298,0.177499147,0.544033627,0.218803955,0.062180143
1267.336277,0.038246848,0.104528704,0.077107252,0.401388355,0.547772798,0.082551214,0.937744725,0.696855472,0.020478999,0.377039538,0.53576185,0.720368398,0.403259305,0.70678195,0.766158512,0.700193454,3.887146637,2.742634504,5.77916766,0.528081859,0.391559208,0.484791413,0.971649517,0.133715608,0.437061968,0.337893431,0.086752414,0.237377914,0.355724547,0.859140031,10.45437424,6.939165651,2.939165651,7.808766813,3.234471491,1.111949423,1.74100241,0.72214389,0.257822114,0.465363646,0.192727277,0.065959094,9.290367483,4.109200385,1.493075983,0.537099752,0.319019674,0.166793257,0.14170829,0.083442717,0.040600879,4.258123889,2.274301071,0.928981957,2.295916821,1.003357194,0.378797435,0.252218431,0.133180641,0.058034828,6.010446255,2.855495506,1.084234382,1.374971494,0.633212018,0.255269768,0.646838022,0.285333689,0.099606815
1960.37926,0.044895673,0.047156446,0.120035553,0.493866585,0.160367898,0.889329738,0.397499656,0.702089269,0.705464248,0.388645389,0.465984179,0.33471948,0.167188713,0.086459628,0.994687455,0.431976063,4.165842098,4.401967344,5.457090589,0.627057493,0.684374757,0.56740302,0.940714492,0.114119097,0.397333185,0.440414338,0.154158514,0.175387918,0.387528078,0.190776395,10.70220906,7.269612078,3.269612078,4.400095657,1.773612424,0.142912908,2.009752447,0.837322477,0.33422391,0.377120125,0.154908625,0.040872721,5.502172152,2.356557223,0.211285319,0.782509602,0.453604359,0.310744529,0.145322477,0.083698366,0.036831,2.316896031,1.222068758,0.119740083,2.639526263,1.152069594,0.481469877,0.198862952,0.105596092,0.034220073,3.571246067,1.604909326,0.134737025,1.619347466,0.756934999,0.334871328,0.533603567,0.227186462,0.059007018
1395.516753,0.043223705,0.13575397,0.111030838,0.905707043,0.403536915,0.024544187,0.485661464,0.100108638,0.966777702,0.920509393,0.819264225,0.162783292,0.269491124,0.150139432,0.999749078,0.618097095,4.421126671,4.059179439,5.852986825,0.553707141,0.745061081,0.18584008,0.986058249,0.179972251,0.282240988,0.662183734,0.094806528,0.450146546,0.999107419,0.919911957,9.557520239,5.743360319,1.743360319,4.750016178,1.923578362,0.242390314,2.015704916,0.839873535,0.335916112,0.438353944,0.18115169,0.058280621,5.88023874,2.52640195,0.361959074,0.766872949,0.440388654,0.287281154,0.166211182,0.095826733,0.049973909,2.477571872,1.30876849,0.199958763,2.637236946,1.153087501,0.48102993,0.229461648,0.124130036,0.048707558,3.753721809,1.713267874,0.224791355,1.571251163,0.752985013,0.324800698,0.627037463,0.270614432,0.082959641
373.6271097,0.030317581,0.068234696,0.048367132,0.772384163,0.652425912,0.758904133,0.6791431,0.883270156,0.419788668,0.722841063,0.559330138,0.045627419,0.178427787,0.700233552,0.665001874,0.706508414,3.729607939,3.571604317,4.549797953,0.331389214,0.240205969,0.113744564,0.960816175,0.153705224,0.515511525,0.234999872,0.183284791,0.266317963,0.859268822,0.895520595,9.341233692,5.454978256,1.454978256,7.772783371,3.219050016,1.101719844,1.622042204,0.671160945,0.224003427,0.467441268,0.193617686,0.066549732,9.300220019,4.072410965,1.503590093,0.496573054,0.296390657,0.141290667,0.1412473,0.083037527,0.041961616,4.344621542,2.304800079,0.960342016,2.144440777,0.946458062,0.326877657,0.2606442,0.136503072,0.058605506,6.065906447,2.883963693,1.00832491,1.268864342,0.585645397,0.215886119,0.661121622,0.281762775,0.106974394
1662.685216,0.039574684,0.105196689,0.11176983,0.166719987,0.148459147,0.291736879,0.029163177,0.097043138,0.846773444,0.066660473,0.026267982,0.755989925,0.360341289,0.098561894,0.450254041,0.975212478,4.89627134,2.697270687,5.144782088,0.853949992,0.258865216,0.266148011,0.989295847,0.068395098,0.250089053,0.461322448,0.242194524,0.138422105,0.40071758,0.189126613,9.798444034,6.064592046,2.064592046,4.466597606,1.80211326,0.161818462,1.369498752,0.562928037,0.152208931,0.555844905,0.231504959,0.091681623,5.578093929,2.376472574,0.24025427,0.524478036,0.303153058,0.138099615,0.213888176,0.12763058,0.083376733,2.656026568,1.361123495,0.146414923,1.826012112,0.7933763,0.22632887,0.331800842,0.170392337,0.077186723,3.37226567,1.561612022,0.150479514,1.008902252,0.484510229,0.135063663,0.780285568,0.327485714,0.128550441
2862.955996,0.038359818,0.067331963,0.115528932,0.257282506,0.51126744,0.192283781,0.950641338,0.423256883,0.218089474,0.13922004,0.972807841,0.01913843,0.233351429,0.831889214,0.472474656,0.174790492,3.493268068,3.284738975,5.075117703,0.608801184,0.344731725,0.886823853,0.954930216,0.060510409,0.279242334,0.382743577,0.101346716,0.249886568,0.77872598,0.748973907,11.66047156,8.547295413,4.547295413,8.496231233,3.5290991,1.307385736,1.395630195,0.574127227,0.159637727,0.292506072,0.118645459,0.016818155,10.07679841,4.400043446,1.769143482,0.410621548,0.246842613,0.095657041,0.088709481,0.049736487,0.01022296,4.996243478,2.595261763,1.193743668,1.870571896,0.810455881,0.234668335,0.173864528,0.087248024,0.015566333,7.048120261,3.275235321,1.32935049,1.174501054,0.524091627,0.171772876,0.426760223,0.167160348,0.023897059
512.546706,0.048523723,0.044044529,0.094209158,0.633637706,0.135338323,0.59020691,0.31776296,0.542848401,0.226326537,0.246414192,0.294800804,0.647710745,0.309770442,0.146348548,0.958215124,0.282782806,4.250967409,2.600436889,5.86447063,0.18787683,0.160668009,0.501298308,0.957399875,0.116350801,0.410571391,0.41737417,0.059746513,0.389678398,0.533552777,0.884036157,10.50389492,7.005193231,3.005193231,4.729185271,1.91465083,0.236468384,1.966860986,0.818940422,0.32203048,0.328035543,0.133872376,0.026918676,5.842096909,2.527144527,0.343707406,0.744482293,0.428591557,0.281177252,0.125640085,0.070386634,0.023909181,2.525003028,1.32956272,0.196973963,2.547694206,1.115411554,0.468494272,0.174509659,0.091999525,0.021804469,3.845873124,1.760288084,0.238899804,1.596321802,0.746032525,0.328094303,0.474032655,0.196307528,0.044793713
1542.542295,0.042871078,0.09960257,0.163452733,0.226921668,0.169722696,0.938642905,0.274356776,0.518310462,0.844355986,0.752377679,0.123976343,0.702851918,0.307734998,0.639509177,0.839949103,0.184127223,3.634186239,3.903225797,6.128792083,0.123042906,0.771367357,0.421280943,0.984269005,0.116797732,0.537143116,0.380718898,0.303298137,0.181257597,0.469387997,0.141683102,10.26384283,6.685123772,2.685123772,7.439102928,3.076044112,1.006859261,1.827780146,0.759334348,0.282491784,0.295577856,0.119961938,0.017691419,8.909550156,3.930686256,1.365529412,0.574029494,0.340014753,0.184798129,0.092008705,0.053943554,0.010828208,3.989929903,2.127696836,0.855896927,2.402365092,1.047463308,0.406287485,0.159589112,0.08367312,0.013358823,6.338302127,2.836330795,0.987962963,1.508749733,0.664517021,0.276234568,0.423579725,0.178187854,0.02345679
1101.347411,0.082364279,0.039696138,0.109616944,0.435749056,0.897529614,0.22535339,0.780000167,0.090757955,0.169472797,0.364508556,0.236344758,0.900036332,0.421099962,0.01179609,0.629342336,0.383732916,4.232813696,4.183381173,5.517065408,0.288979696,0.590795543,0.827463308,0.987572451,0.159698479,0.305065722,0.449824391,0.258038158,0.182940971,0.323322289,0.931594664,11.48238992,8.309853232,4.309853232,3.989819516,1.597779792,0.026277262,1.580106587,0.653188537,0.21208173,0.361248129,0.148106341,0.03636054,4.989971927,2.130550137,0.043617447,0.635311183,0.369740638,0.213485394,0.149257472,0.086650892,0.041616647,2.264770422,1.148901952,0.022604047,2.100750015,0.908140926,0.321618283,0.204118734,0.108265239,0.032017706,3.256758664,1.438551522,0.029241459,1.284770454,0.600843643,0.213568809,0.519846244,0.216301447,0.055587724
713.4169676,0.08808544,0.070702576,0.11663443,0.791735674,0.144357316,0.28285834,0.738347312,0.827869769,0.468934449,0.216979836,0.752673078,0.447045949,0.281691454,0.121964705,0.307882166,0.514464241,4.385062268,3.510640931,5.629815823,0.296707504,0.148477938,0.814185133,0.976521368,0.110888923,0.288377871,0.500582415,0.252071475,0.22089223,0.529886405,0.880862455,11.4425554,8.256740533,4.256740533,4.595196056,1.857226881,0.198377164,1.202069427,0.491172612,0.104611166,0.404258735,0.166539458,0.04858784,5.643359187,2.461928558,0.278930412,0.46717208,0.263473707,0.093368771,0.154392582,0.088220591,0.046914734,2.827961504,1.417693021,0.185379668,1.61407783,0.691860665,0.156983118,0.245629878,0.127217905,0.044288533,3.669038327,1.704748021,0.195016251,0.944688559,0.449984494,0.10368364,0.58574204,0.239909125,0.077356446
972.0133021,0.039623519,0.050715667,0.08531315,0.480184958,0.275934526,0.18047446,0.580895428,0.214634358,0.170104148,0.581371187,0.478815249,0.614626983,0.471123488,0.007048556,0.741409044,0.543951169,3.744811306,4.347611563,5.245546603,0.599066931,0.509541217,0.170712746,0.981458499,0.137400085,0.337684094,0.349702461,0.238546886,0.303663224,0.61860353,0.74560586,9.512138239,5.682850985,1.682850985,3.963731816,1.58659935,0.018860902,1.711897035,0.709670158,0.249547871,0.413959934,0.170697115,0.051345753,4.961652361,2.116030863,0.036661027,0.695730755,0.396154447,0.23500658,0.168759964,0.096488384,0.046249295,2.186363826,1.141849057,0.014213198,2.262935224,0.980578721,0.357949894,0.229646723,0.119382107,0.045502429,3.17622043,1.432345652,0.015185487,1.355472082,0.629081323,0.236886805,0.595773347,0.243676653,0.078067672
2015.872663,0.025621767,0.144175828,0.066775333,0.731750747,0.244729612,0.897554523,0.421129219,0.30490925,0.860328186,0.171853155,0.838321554,0.762858594,0.493281127,0.180257631,0.324531815,0.415158423,3.547467668,3.543267663,6.293150635,0.473311085,0.739015505,0.882067659,0.998373739,0.167697989,0.450384212,0.640495083,0.057274675,0.444152067,0.272712527,0.754746994,11.64620298,8.528270635,4.528270635,4.915515683,1.994506721,0.289439458,1.221649415,0.499564035,0.110177476,0.371587121,0.152537338,0.039299767,6.091028132,2.593617367,0.418307715,0.448656804,0.265869568,0.095555665,0.138192326,0.07891188,0.035382802,3.026279541,1.527154413,0.269720437,1.651468079,0.708443317,0.163523338,0.227654475,0.117401566,0.038624311,3.976791716,1.793177615,0.287943074,0.976612443,0.466083639,0.119375939,0.528736104,0.227600746,0.058605145
2316.812222,0.027666233,0.067689158,0.116406204,0.567744108,0.05394222,0.43814589,0.875763112,0.666909289,0.681240964,0.774481356,0.927500116,0.880259994,0.190203426,0.193177742,0.091098981,0.089266951,4.427613684,2.922429089,4.30959735,0.286027188,0.552695462,0.933102375,0.96952588,0.140997202,0.338362781,0.302346058,0.302431794,0.213239437,0.584116996,0.7127175,11.79930712,8.732409498,4.732409498,4.986511692,2.024933582,0.30962261,0.947132402,0.381913887,0.032136211,0.264368827,0.10658664,0.008819138,6.2000401,2.63694233,0.448402548,0.349782229,0.197875206,0.02590458,0.099241039,0.054926358,0.007771009,3.327135832,1.62058062,0.284442259,1.289449475,0.545502667,0.055719436,0.173006531,0.084227794,0.0093412,4.327286364,1.852376026,0.333528037,0.809742636,0.343970086,0.033294393,0.390901432,0.152145502,0.01635514
1338.997894,0.02573843,0.076593313,0.069959689,0.647880983,0.795964257,0.214551476,0.102452464,0.203799763,0.309152581,0.120591799,0.60242108,0.860042538,0.412141389,0.500144677,0.277618784,0.644356663,4.140014753,1.305955169,4.820765917,0.280912767,0.868272403,0.456965452,0.978970599,0.09883475,0.250648631,0.449571068,0.093388043,0.116621577,0.588900045,0.917710818,10.37089636,6.82786181,2.82786181,6.673294999,2.747840714,0.789151007,1.16647969,0.475919867,0.094493512,0.446993342,0.184854289,0.060736679,7.999728615,3.496242212,1.10598981,0.386147495,0.219252796,0.06538136,0.148399459,0.084324433,0.041536742,4.130298754,2.103490251,0.726347801,1.580270408,0.662730445,0.143792435,0.274910832,0.141022015,0.056943097,5.144700058,2.423554498,0.743801403,0.920722788,0.426823689,0.091436865,0.629213483,0.273398165,0.094339623
1709.366464,0.038318937,0.090807372,0.036147993,0.891754362,0.831873549,0.543657905,0.062696932,0.371536942,0.637770113,0.370104724,0.881621563,0.196911073,0.368883689,0.830862662,0.391995103,0.039718765,4.229510836,5.545575252,5.642157356,0.291963664,0.614141213,0.88374887,0.983515425,0.088444298,0.253504319,0.372337223,0.167844017,0.144081653,0.329880724,0.614508593,11.65124661,8.534995478,4.534995478,8.490590327,3.526681569,1.305782107,1.300986241,0.533565532,0.132731803,0.248067474,0.099600346,0.004184896,10.0843005,4.42029278,1.75165374,0.384937611,0.225371804,0.078138872,0.072998103,0.043829041,0.002627782,5.065253538,2.642800851,1.188281367,1.761445783,0.75753617,0.197052745,0.148319863,0.07842083,0.003624165,7.21976078,3.310679061,1.524937656,1.109249593,0.512713978,0.12967581,0.366546263,0.156218116,0.012468828
1391.671551,0.044312508,0.084833008,0.095543132,0.060017028,0.526632448,0.139318032,0.713669143,0.725008937,0.482055104,0.807620852,0.782650324,0.550260053,0.168404761,0.279818257,0.080043628,0.635326468,3.377678508,2.797759476,5.9886462,0.687558499,0.1129448,0.576915009,0.968353252,0.138482579,0.419978161,0.532757567,0.124488334,0.170078224,0.548420692,0.50289878,10.73074503,7.307660037,3.307660037,5.462601322,2.228971995,0.44496809,0.934131306,0.376341988,0.028440186,0.444022408,0.183581032,0.059892085,6.675426386,2.884908031,0.617991555,0.337726485,0.189449503,0.02091087,0.158613223,0.095191961,0.046414496,3.60431676,1.735568753,0.416450297,1.277646313,0.539968172,0.037833828,0.295398518,0.149884371,0.06138724,4.306231725,1.977568379,0.412177122,0.721244861,0.33564092,0.031088561,0.636075015,0.2690694,0.085055351
2024.047421,0.067391197,0.116807817,0.07563124,0.095655368,0.5699282,0.005353297,0.678002622,0.411006991,0.235026006,0.476797834,0.622171055,0.967233703,0.259882246,0.211096126,0.28236114,0.004555243,3.69461922,2.4144396,4.188154599,0.184598415,0.354710194,0.606688442,0.94567211,0.116833572,0.481165317,0.739628471,0.213052853,0.335237489,0.377296518,0.370080595,10.82006533,7.42675377,3.42675377,5.084973215,2.067131378,0.337613814,1.172056701,0.478310015,0.096078976,0.236498675,0.094642289,0.000896052,6.233939913,2.702085098,0.484198992,0.432698312,0.245218437,0.078345543,0.089237012,0.048545165,0.000679378,3.160339416,1.59184328,0.317014672,1.575254795,0.686041984,0.14675525,0.145753547,0.072372291,0.000474552,4.44412322,1.937465063,0.340659341,1.018543749,0.451796492,0.043956044,0.341124159,0.140357273,0
1331.062204,0.052081539,0.036459536,0.080755308,0.646562191,0.65575324,0.605075814,0.073982435,0.140855441,0.771946947,0.004624133,0.285523071,0.616572421,0.112259457,0.518629439,0.183885003,0.451981792,4.308631063,3.190677912,6.90470361,0.881703035,0.659325131,0.441668877,0.997251272,0.103487196,0.324152542,0.445348802,0.094010449,0.378725547,0.898999228,0.443501965,10.32500663,6.766675509,2.766675509,6.774868765,2.791372328,0.818026978,1.056248764,0.428678042,0.063156434,0.38370201,0.157729433,0.042743857,8.109783461,3.582896375,1.136200624,0.348415526,0.197572711,0.043135555,0.126474751,0.073569599,0.028187928,4.276276117,2.195748393,0.787733971,1.451766068,0.603802653,0.095750128,0.240967777,0.122690665,0.039483416,5.428779232,2.519285415,0.796065463,0.847690288,0.37395179,0.065632155,0.543659253,0.232883166,0.061307555
1387.197636,0.048071725,0.093198185,0.077877068,0.85286736,0.462469142,0.402030285,0.748067778,0.855015322,0.716080444,0.349376355,0.924554073,0.653931279,0.234324176,0.239851076,0.176089188,0.256716509,4.961179015,3.064590907,5.529728282,0.497068814,0.243145633,0.179919819,0.935373276,0.120328267,0.461650362,0.219450983,0.120640741,0.545565875,0.461337898,0.831433612,9.539759458,5.719679278,1.719679278,5.24298166,2.134849283,0.382533358,1.047080885,0.424748951,0.060550137,0.319459731,0.130197028,0.024480695,6.428352556,2.774763732,0.537458368,0.381656254,0.218138807,0.048176539,0.115659814,0.066642181,0.020149339,3.356362717,1.678967984,0.365682016,1.421972014,0.606643818,0.094874023,0.202441792,0.103134191,0.023892268,4.309667723,1.936297282,0.370290789,0.872455596,0.390324703,0.069617533,0.460663897,0.193536541,0.039965621
1597.221194,0.02047808,0.073929893,0.055803279,0.072217026,0.688421758,0.043621375,0.913811409,0.242358782,0.010559909,0.150462535,0.121743551,0.917260674,0.167677044,0.673347244,0.569976623,0.434672754,3.654518205,4.131109751,4.791268007,0.866408516,0.646642249,0.923681104,0.937330979,0.110050817,0.421423969,0.552755971,0.241033455,0.197085644,0.671753129,0.542484458,11.77104331,8.694724417,4.694724417,7.625043105,3.155732759,1.059719397,1.510292509,0.623268218,0.192234585,0.378007336,0.155288858,0.041124943,9.094866736,4.011555258,1.435328252,0.476955562,0.271728045,0.124693349,0.11794955,0.069775995,0.025513827,4.386647302,2.288372353,0.931293039,2.028294163,0.860909969,0.289558018,0.219209372,0.11332049,0.036057885,6.061732213,2.837305756,1.014015053,1.214032857,0.550900159,0.200363353,0.551972358,0.221447049,0.059953283
176.3810508,0.042901811,0.110902648,0.161381709,0.288760417,0.727271219,0.430810074,0.382560493,0.112028699,0.459897947,0.228840715,0.65481569,0.830509728,0.318810548,0.911803982,0.296281266,0.050503585,4.344484324,3.742948457,6.89908855,0.152818976,0.472801343,0.993875752,0.973347125,0.118139319,0.320578215,0.487885819,0.027501664,0.225227655,0.308623018,0.23167841,11.98162726,8.975503009,4.975503009,8.93536288,3.717298377,1.43222459,1.188426769,0.485325758,0.100732753,0.25161568,0.101121006,0.0051936,10.60614053,4.663798879,1.915462325,0.345756937,0.199313414,0.059623635,0.074678543,0.041235946,0.002901929,5.482275383,2.828331658,1.356004317,1.596190142,0.688702755,0.160872529,0.153997026,0.080203382,0.005093539,7.652024377,3.550882164,1.366943867,1.011187444,0.463362802,0.120582121,0.362307859,0.154822623,0.01039501
1302.599883,0.02535041,0.055113501,0.096250303,0.528764318,0.4452446,0.639020708,0.159380022,0.676626628,0.211227749,0.944148453,0.71784413,0.770652914,0.348896844,0.322336046,0.440798587,0.782497604,4.159596133,3.633208822,5.257484014,0.160225919,0.204017759,0.773020657,0.965834504,0.162193623,0.402394042,0.471348575,0.786755113,0.256244188,0.702683903,0.08121298,11.31906197,8.092082629,4.092082629,5.696236575,2.329101389,0.511387255,1.358379138,0.558162488,0.149047784,0.492441712,0.204332162,0.073657001,6.942778949,3.021294219,0.725056841,0.472744618,0.273496575,0.112694458,0.176083693,0.099440425,0.055997149,3.389283427,1.774427447,0.47087845,1.821257747,0.786012727,0.214279899,0.292439764,0.14980049,0.070251567,4.348017167,2.044394216,0.471758777,1.050170559,0.488286245,0.14171508,0.706324681,0.301555797,0.11738418
